amount,hour_of_day,is_foreign,distance_from_home_km,geo_velocity_kmh,new_device,tx_count_last_1h,tx_count_last_5m,avg_amount_deviation,burst_count_last_1m,device_tx_count_24h,merchant_risk_score,card_age_risk,profile_avg_spend,seconds_since_last_tx,is_fraud
7134.75,16,0,46.14,102.09,0,5.32,0.51,1.4809,0.41,5.41,0.2,0.3387,2875.87,4305.61,0
6775.41,22,0,67.22,77.28,0,3.38,0.49,0.6848,0.4,4.19,0.2,0.3417,4021.57,8572.61,0
7416.82,21,0,63.74,38.6,0,2.37,0.3,0.8202,0.11,1.5,0.2,0.2614,4074.76,3786.43,0
83114.21,3,1,4444.94,853.85,0,15.54,6.46,20.1916,3.24,7.2,0.7474,0.5824,3922.03,231.43,1
5331.0,13,0,13.59,52.23,0,3.9,1.69,0.7529,0.85,3.65,0.2,0.2065,3041.3,13982.8,0
404.03,18,0,101.49,52.33,0,4.93,1.59,0.9012,0.73,4.26,0.2,0.3473,4088.23,8533.85,0
53557.71,3,1,4643.07,1233.64,1,8.34,7.02,17.7033,5.54,10.68,0.9313,0.4674,2863.55,222.29,1
867.3,18,0,115.53,30.73,0,2.41,1.28,0.4518,0.78,4.46,0.2,0.3634,1582.22,6995.48,0
3237.65,13,0,58.87,113.97,0,2.34,1.49,0.5455,0.27,2.68,0.2,0.201,2094.83,12639.48,0
7528.31,20,0,25.26,99.37,0,4.45,1.94,0.3115,0.0,5.52,0.2,0.2002,5740.05,17994.93,0
6286.71,21,0,19.27,111.42,0,3.35,1.06,0.0869,0.71,4.87,0.2,0.2424,5784.06,11062.91,0
4084.24,15,0,100.98,103.6,0,4.68,1.29,0.2524,0.43,3.02,0.2,0.1704,5463.3,16787.03,0
6346.08,12,0,93.34,52.22,0,5.38,0.53,0.6142,0.17,5.52,0.2,0.28,3931.38,15145.83,0
3010.8,8,0,115.26,72.38,0,2.99,0.21,0.2627,0.35,3.39,0.2,0.3612,2384.46,9365.96,0
4029.59,20,0,119.25,67.71,0,1.32,0.22,0.8936,0.19,4.4,0.2,0.2746,2128.05,2151.65,0
1554.08,12,0,41.31,11.89,0,4.03,0.7,0.5705,0.61,3.65,0.2,0.2441,3618.31,10055.92,0
559.43,9,0,23.6,90.51,0,4.75,1.65,0.8468,0.58,1.71,0.2,0.3841,3652.12,9581.27,0
3571.13,12,0,90.95,33.44,0,2.41,1.1,0.3185,0.09,2.9,0.2,0.2732,5240.41,7509.82,0
5229.92,12,0,68.68,36.06,0,5.51,0.08,1.5761,0.07,1.53,0.2,0.1467,2030.2,9286.79,0
3590.24,18,0,70.81,11.51,0,1.41,0.29,0.8651,0.81,5.13,0.2,0.2689,1924.94,16476.08,0
4901.35,19,0,118.06,81.6,0,4.23,0.51,0.1787,0.22,5.74,0.2,0.187,5967.5,4859.93,0
2986.52,16,0,106.39,63.59,0,2.5,0.48,0.3705,0.72,2.21,0.2,0.2883,4744.55,12004.66,0
275.88,12,0,104.9,56.99,0,1.68,1.59,0.9426,1.0,3.88,0.2,0.3442,4808.0,8296.7,0
2774.05,13,0,18.95,53.22,0,4.03,0.56,0.5192,0.84,4.17,0.2,0.3027,5769.55,13187.84,0
3277.68,21,0,91.48,58.49,0,5.43,1.47,0.0886,0.88,3.63,0.2,0.3496,3596.34,15741.96,0
97149.34,3,1,4853.97,906.12,1,13.38,7.6,41.7669,3.25,8.95,0.8108,0.7525,2271.6,514.87,1
113575.04,3,1,7612.75,717.61,0,12.86,3.37,34.5233,4.54,7.41,0.7714,0.5319,3197.2,424.1,1
104186.3,1,1,7357.58,686.88,0,12.56,7.94,19.3269,3.54,9.64,0.8323,0.4498,5125.53,374.09,1
433.72,13,0,44.4,108.32,0,4.31,0.06,0.8605,0.11,2.62,0.2,0.1906,3109.22,8209.81,0
914.7,14,0,57.26,83.33,0,4.62,1.43,0.8422,0.99,4.47,0.2,0.1826,5794.76,4887.04,0
3435.85,7,0,96.23,119.87,0,1.03,1.89,0.0265,0.71,4.5,0.2,0.3993,3529.55,17600.92,0
6703.78,22,0,97.35,79.08,0,1.42,1.77,1.7264,0.01,4.3,0.2,0.3832,2458.84,10964.03,0
6431.41,12,0,110.32,19.11,0,4.63,1.79,2.4852,0.02,1.0,0.2,0.1232,1845.37,10292.33,0
4829.78,19,0,6.36,109.87,0,2.57,0.17,0.0903,0.95,2.25,0.2,0.2627,5309.14,2471.1,0
700.33,7,0,119.27,3.91,0,2.51,0.11,0.8065,0.89,4.73,0.2,0.3768,3619.32,13265.25,0
7742.65,20,0,6.97,115.69,0,3.41,1.2,1.6018,0.19,5.44,0.2,0.3587,2975.9,14706.4,0
3980.93,20,0,50.06,101.68,0,2.28,1.0,0.0688,0.89,2.88,0.2,0.195,3724.78,7468.99,0
2615.0,15,0,90.85,46.41,0,5.38,1.33,0.1565,0.69,3.08,0.2,0.1329,2261.13,13608.32,0
7062.52,12,0,59.84,59.88,0,4.97,0.6,0.3232,0.56,4.94,0.2,0.2148,5337.3,7779.32,0
4626.67,17,0,42.49,58.81,0,3.78,0.8,0.1971,0.74,2.91,0.2,0.3872,5762.63,16178.88,0
912.99,16,0,108.74,33.48,0,1.69,1.95,0.8099,0.26,1.72,0.2,0.2213,4803.55,14613.78,0
127496.1,0,1,7480.77,665.96,0,14.58,7.9,31.4857,5.65,10.11,0.763,0.7087,3924.68,596.4,1
15984.48,23,1,4841.24,730.07,0,17.27,5.23,6.4575,4.15,11.39,0.8098,0.4053,2143.41,260.36,1
79538.76,4,1,6242.22,664.35,0,15.87,4.96,28.5567,5.21,12.83,0.7782,0.4607,2691.06,278.1,1
144393.41,3,1,6377.62,1277.17,1,17.62,6.55,85.4676,4.61,6.06,0.9248,0.8563,1669.91,334.39,1
69351.56,3,1,5047.58,856.5,1,15.99,5.17,23.9667,4.46,12.88,0.851,0.4797,2777.77,497.41,1
4772.32,10,0,31.07,1.28,0,4.18,1.59,0.8741,0.11,1.79,0.2,0.3856,2546.5,13874.22,0
1730.98,21,0,109.39,33.65,0,4.44,1.79,0.5569,0.68,1.51,0.2,0.3061,3906.31,2528.01,0
6503.44,21,0,75.37,92.79,0,3.95,1.69,0.2658,0.99,3.7,0.2,0.1272,5137.84,12673.0,0
144579.53,0,1,4085.51,1155.84,0,13.4,3.74,28.5118,4.47,12.58,0.898,0.825,4899.04,525.62,1
119409.87,23,1,1123.06,1306.45,0,14.19,7.42,68.7205,4.87,9.18,0.7979,0.8495,1712.69,453.2,1
7864.0,19,0,105.12,116.19,0,3.71,0.79,1.3404,0.87,1.96,0.2,0.3568,3360.08,2680.48,0
6921.46,22,0,22.56,17.32,0,1.3,0.3,1.6666,0.33,2.38,0.2,0.1138,2595.61,10703.19,0
4992.67,7,0,73.5,67.1,0,5.66,1.64,2.1434,0.82,5.53,0.2,0.3586,1588.29,9867.89,0
165084.33,23,0,8093.09,1166.94,0,14.4,5.19,30.2621,3.97,8.93,0.7718,0.8801,5280.65,577.57,1
6362.53,14,0,114.56,90.78,0,2.38,0.12,0.2988,0.7,2.57,0.2,0.295,4898.61,8508.24,0
6850.2,22,0,106.51,46.06,0,3.83,1.7,0.615,0.24,2.86,0.2,0.339,4241.49,6410.97,0
597.32,17,0,89.71,98.57,0,1.29,0.94,0.8594,0.13,4.27,0.2,0.2731,4247.71,4388.85,0
1085.94,13,0,0.53,113.29,0,1.24,1.84,0.5952,0.8,5.49,0.2,0.1355,2682.98,11895.58,0
4029.35,16,0,57.86,108.35,0,3.54,0.0,0.3544,0.28,3.42,0.2,0.1073,2974.98,4390.6,0
5467.01,1,1,2479.04,462.49,0,17.62,4.8,0.844,3.96,9.7,0.714,0.4943,2964.76,98.42,1
3614.17,22,0,80.7,117.64,0,2.73,1.44,0.8889,0.12,5.92,0.2,0.2867,1913.42,13004.36,0
884.79,7,0,43.06,11.11,0,2.45,0.25,0.797,0.97,5.68,0.2,0.101,4357.96,5984.32,0
5932.82,18,0,8.13,51.34,0,4.02,1.68,0.0057,0.22,4.86,0.2,0.2418,5898.91,13142.55,0
103307.2,4,1,2499.46,892.19,0,8.42,7.68,19.7263,5.02,7.78,0.7509,0.4242,4984.36,587.36,1
6527.35,21,0,9.71,36.2,0,5.07,0.25,1.7264,0.48,4.05,0.2,0.1891,2394.13,3202.09,0
6549.99,14,0,107.23,46.72,0,2.44,0.38,0.6759,0.3,5.84,0.2,0.205,3908.41,13032.14,0
134366.51,2,0,5607.92,1202.59,1,12.21,6.8,45.6866,4.1,13.54,0.8459,0.8961,2878.05,550.11,1
5294.08,10,0,64.09,74.08,0,3.89,1.75,1.0784,0.78,2.2,0.2,0.3021,2547.2,2551.17,0
6521.51,13,0,28.88,26.64,0,3.59,1.26,1.3583,0.24,4.31,0.2,0.216,2765.36,14249.96,0
5766.92,11,0,59.48,31.02,0,1.12,0.62,0.3577,0.77,3.73,0.2,0.2307,4247.62,7948.46,0
6531.89,11,0,46.64,88.59,0,3.32,0.95,0.813,0.51,3.09,0.2,0.228,3602.86,8495.89,0
179223.91,1,1,7682.34,1185.9,0,9.47,3.95,72.9612,5.56,11.64,0.7074,0.7044,2423.21,595.94,1
4099.88,21,0,43.43,62.84,0,5.61,0.28,0.4509,0.0,3.54,0.2,0.2876,2825.72,14696.4,0
1667.35,21,0,63.29,118.22,0,1.87,1.3,0.5042,0.07,3.12,0.2,0.3842,3363.13,8072.76,0
162276.47,4,0,4998.07,1281.48,1,13.88,4.56,31.5356,5.6,9.69,0.8361,0.5331,4987.65,196.9,1
6254.69,21,0,71.61,18.81,0,2.43,1.33,0.8395,0.61,3.28,0.2,0.2814,3400.3,1935.89,0
97955.2,2,1,636.83,968.76,0,16.85,4.29,23.4323,5.72,15.86,0.8377,0.4223,4009.24,492.86,1
4365.08,13,0,30.6,108.01,0,2.59,0.75,0.2118,0.69,5.58,0.2,0.2903,5538.21,8067.61,0
5425.74,7,0,50.68,50.7,0,4.64,0.6,1.1927,0.32,4.2,0.2,0.3652,2474.48,9519.87,0
389.51,22,0,86.98,1.03,0,4.51,0.89,0.8443,0.17,5.88,0.2,0.3328,2501.57,13237.83,0
1188.44,22,0,2.77,119.15,0,1.4,1.57,0.658,0.32,3.7,0.2,0.291,3474.67,5605.95,0
807.05,12,0,116.77,14.33,0,3.39,0.68,0.6639,0.98,2.35,0.2,0.2783,2401.29,6263.8,0
6713.52,22,0,117.12,19.09,0,2.13,1.61,1.5741,0.35,5.32,0.2,0.2433,2608.13,8842.15,0
7455.96,3,1,6605.85,830.92,0,15.64,4.66,1.5798,4.35,10.06,0.7965,0.4584,2890.09,370.6,1
6771.49,17,0,75.74,37.93,0,2.72,1.71,0.5115,0.15,2.67,0.2,0.3365,4479.92,8310.79,0
111242.75,3,1,8854.48,849.02,0,8.44,6.33,47.2835,3.3,15.89,0.7649,0.5138,2303.95,102.37,1
4545.37,13,0,118.68,73.94,0,5.02,1.67,0.1991,0.67,4.03,0.2,0.2171,5675.17,4313.19,0
5263.63,20,0,22.41,49.47,0,3.15,0.17,0.9953,0.23,3.01,0.2,0.2492,2637.98,12191.09,0
40134.96,23,0,6530.68,1240.81,0,12.1,5.41,6.1508,4.88,6.04,0.7997,0.4261,5612.62,50.9,1
2425.87,19,0,76.4,4.37,0,5.0,0.15,0.2773,0.6,1.18,0.2,0.3721,3356.66,3154.12,0
73639.88,23,1,3313.83,772.83,1,15.2,3.19,36.2161,3.29,14.85,0.9173,0.8271,1978.71,82.52,1
2525.3,12,0,96.53,0.51,0,4.23,0.36,0.3192,0.71,2.7,0.2,0.3024,3709.12,11043.9,0
7459.07,13,0,6.78,92.85,0,1.99,0.22,1.0953,0.99,2.87,0.2,0.3322,3559.87,8277.79,0
3689.99,19,0,90.12,7.89,0,1.59,0.99,1.1625,0.21,5.56,0.2,0.1003,1706.32,4178.54,0
52203.53,1,0,8949.16,1312.75,1,11.1,5.88,31.6066,3.92,12.71,0.7846,0.8588,1601.01,405.85,1
2695.07,13,0,34.13,106.65,0,4.36,0.53,0.5193,0.08,3.06,0.2,0.1471,1773.93,7858.94,0
5792.98,22,0,41.2,71.94,0,5.5,0.99,0.8774,0.32,5.66,0.2,0.1562,3085.61,6017.34,0
61550.83,4,0,7660.41,606.45,1,16.06,3.49,19.1859,5.77,8.74,0.7577,0.8551,3049.19,151.43,1
7684.5,21,0,84.59,35.39,0,4.87,0.45,2.6549,0.78,5.88,0.2,0.2779,2102.55,6807.14,0
7599.86,22,0,83.19,87.78,0,5.39,0.11,0.9669,1.0,5.49,0.2,0.3829,3863.85,3897.56,0
5811.1,22,0,18.04,104.14,0,4.69,1.02,0.1763,0.66,2.48,0.2,0.2689,4940.33,1964.79,0
5341.02,9,0,2.61,71.57,0,3.21,0.58,0.036,0.98,4.07,0.2,0.1495,5540.51,11032.68,0
27948.53,1,1,4158.84,930.62,0,12.7,6.87,5.4069,5.9,14.67,0.745,0.6579,4362.25,47.51,1
4597.28,9,0,43.4,101.83,0,3.64,0.52,0.4656,0.26,5.94,0.2,0.3677,3136.77,7474.5,0
139852.0,2,1,2828.0,503.08,0,14.92,5.57,63.6493,3.06,14.53,0.7541,0.87,2163.24,147.41,1
2061.47,21,0,64.79,94.01,0,5.58,1.71,0.5334,0.62,4.71,0.2,0.1628,4418.11,12993.71,0
1475.6,10,0,95.3,21.9,0,2.54,0.3,0.3299,0.97,3.55,0.2,0.1958,2202.21,6053.73,0
4752.27,21,0,76.28,54.69,0,3.44,0.74,0.1907,0.03,1.13,0.2,0.2113,3991.32,12254.1,0
27775.47,23,1,4327.79,620.34,1,14.57,6.81,7.3919,5.96,7.3,0.7837,0.4765,3309.81,574.88,1
2191.61,22,0,4.81,61.61,0,5.99,1.48,0.4328,0.64,3.2,0.2,0.3774,3863.74,9879.87,0
7770.08,13,0,74.44,74.61,0,5.18,0.39,2.4783,0.57,1.54,0.2,0.2558,2233.87,7663.57,0
6490.69,14,0,117.82,109.74,0,3.26,1.44,0.2023,0.57,3.64,0.2,0.2199,5398.65,4178.28,0
6465.52,18,0,12.56,72.39,0,3.89,0.33,2.311,0.93,3.23,0.2,0.3403,1952.74,15265.03,0
3016.71,17,0,88.15,23.17,0,2.02,1.95,0.4808,0.45,5.7,0.2,0.1683,5809.84,14646.26,0
4061.81,19,0,105.58,73.95,0,3.12,0.19,0.428,0.46,2.8,0.2,0.1152,2844.42,3623.46,0
12583.91,3,1,3184.61,1030.27,0,16.88,7.11,6.9054,5.01,13.55,0.9195,0.4282,1591.8,7.97,1
61977.77,4,0,1048.62,1067.18,1,8.96,6.5,29.0343,3.99,8.16,0.824,0.8487,2063.56,591.83,1
3847.78,12,0,85.07,111.06,0,3.49,1.35,0.196,0.79,4.87,0.2,0.1537,4785.83,16555.41,0
1716.59,9,0,89.62,41.75,0,4.34,1.52,0.5285,0.21,3.46,0.2,0.3578,3640.78,2225.86,0
5916.64,16,0,103.33,35.97,0,4.27,0.54,0.4048,0.78,1.58,0.2,0.3119,4211.66,7884.85,0
4682.57,19,0,21.1,31.52,0,2.01,0.56,0.201,0.97,5.74,0.2,0.315,5860.83,4085.93,0
780.81,18,0,54.06,110.81,0,4.33,0.83,0.8639,0.33,4.24,0.2,0.1176,5735.64,12717.28,0
891.65,10,0,94.84,112.52,0,1.45,1.06,0.5951,0.45,5.99,0.2,0.2431,2202.25,11180.64,0
3111.62,20,0,114.15,9.26,0,3.04,0.8,0.4049,0.46,2.88,0.2,0.1029,5229.02,3294.36,0
2029.81,7,0,92.24,0.12,0,1.93,1.31,0.5703,0.34,2.89,0.2,0.1912,4723.71,7796.3,0
6733.65,19,0,43.53,54.96,0,1.96,0.28,0.2688,0.64,3.4,0.2,0.1903,5306.97,14185.13,0
2730.52,7,0,95.07,96.21,0,1.76,0.49,0.2084,0.61,2.48,0.2,0.3617,3449.49,14124.26,0
3984.79,7,0,103.66,100.54,0,5.19,1.9,0.3751,0.33,5.25,0.2,0.3692,2897.78,5359.59,0
1789.95,16,0,19.79,71.57,0,5.75,1.42,0.1495,0.07,5.45,0.2,0.2254,1557.12,11176.26,0
118635.24,0,1,1071.81,555.98,0,12.32,3.61,28.0079,4.81,8.2,0.9118,0.6298,4089.75,202.34,1
85521.2,4,1,6320.83,870.91,1,10.03,5.97,41.0694,5.94,10.12,0.7081,0.865,2032.86,235.41,1
112780.34,0,0,1856.43,1269.68,1,8.18,6.35,30.544,4.47,11.17,0.878,0.6262,3575.34,340.1,1
2196.53,13,0,54.63,74.61,0,5.93,1.48,0.4176,0.54,3.15,0.2,0.1531,3771.35,17781.51,0
5628.99,7,0,104.73,113.4,0,3.85,0.88,1.4022,0.9,2.29,0.2,0.3443,2343.28,11364.63,0
7955.22,13,0,46.16,102.95,0,4.63,0.18,2.9373,0.84,2.91,0.2,0.3294,2020.47,10254.5,0
32891.61,4,1,3067.72,1240.65,1,14.09,7.15,19.8183,5.39,14.13,0.8602,0.6247,1579.94,254.98,1
5426.84,12,0,79.67,93.91,0,4.3,0.75,0.3381,0.57,4.19,0.2,0.2408,4055.54,10526.69,0
5298.56,9,0,43.75,61.52,0,1.37,0.48,1.6079,0.81,5.02,0.2,0.1079,2031.73,16423.81,0
5922.55,16,0,71.81,7.2,0,2.74,1.61,1.0655,0.06,1.49,0.2,0.3282,2867.39,11782.88,0
4604.14,9,0,119.96,84.4,0,5.89,1.24,0.2359,0.69,3.17,0.2,0.3526,3725.31,11463.72,0
178856.21,23,1,4151.07,1326.06,1,17.61,4.46,46.6645,5.58,10.29,0.8597,0.8355,3752.4,236.3,1
124846.3,4,1,8750.93,838.77,0,8.5,7.85,24.3929,4.03,11.19,0.9447,0.6772,4916.58,171.68,1
5250.76,22,0,85.4,70.73,0,4.51,1.4,0.9835,0.18,5.99,0.2,0.11,2647.25,2751.26,0
142615.96,3,1,3519.41,980.47,1,15.73,6.43,78.6626,4.83,12.34,0.8171,0.532,1790.25,576.02,1
6773.9,13,0,21.74,43.55,0,4.0,0.08,0.6307,0.01,5.3,0.2,0.3429,4154.08,5564.97,0
1244.37,11,0,53.17,90.23,0,4.49,0.95,0.7108,0.53,3.89,0.2,0.3551,4302.44,4479.88,0
5338.02,18,0,88.97,31.67,0,4.47,0.51,1.088,0.79,1.46,0.2,0.2568,2556.55,1867.77,0
64302.43,3,1,7140.89,1088.59,1,17.74,4.05,13.5619,4.64,14.93,0.9457,0.803,4415.79,152.81,1
3020.6,13,0,73.18,29.07,0,3.31,1.79,0.2474,0.82,1.75,0.2,0.3942,2421.52,5369.91,0
1329.01,13,0,68.27,95.72,0,3.41,1.15,0.4947,0.43,5.72,0.2,0.1497,2630.02,1905.1,0
348.24,20,0,85.13,102.8,0,2.63,0.65,0.8608,0.52,6.0,0.2,0.1914,2502.11,10200.09,0
3911.68,12,0,62.33,22.46,0,4.67,1.04,0.3887,0.75,3.88,0.2,0.3602,2816.73,13936.3,0
136718.41,23,1,7899.04,1354.16,0,11.81,5.62,38.918,4.1,11.38,0.9066,0.4679,3424.98,90.45,1
845.02,20,0,119.23,44.79,0,1.1,0.17,0.8195,0.2,1.68,0.2,0.3823,4680.3,13905.69,0
2545.78,10,0,99.53,104.93,0,5.69,0.89,0.0317,0.92,4.79,0.2,0.3554,2467.62,10626.09,0
5941.66,9,0,28.36,52.75,0,3.95,1.07,0.7494,0.01,1.16,0.2,0.3426,3396.43,17531.69,0
4409.07,9,0,95.77,84.53,0,4.27,1.55,0.1675,0.98,5.34,0.2,0.2171,3776.45,15207.77,0
6791.29,22,0,95.05,46.67,0,5.03,0.66,0.396,0.16,2.64,0.2,0.215,4864.89,17017.16,0
158435.09,1,0,7081.53,1239.57,0,16.0,3.66,39.2381,4.7,13.34,0.7305,0.6589,3937.44,271.3,1
3133.44,20,0,68.44,95.69,0,2.01,1.2,0.4272,0.34,1.18,0.2,0.2153,5470.74,15552.35,0
5007.55,9,0,45.74,116.92,0,3.58,1.46,0.056,0.01,4.47,0.2,0.2454,4741.99,7846.77,0
6051.56,14,0,50.58,22.88,0,1.06,0.75,0.1879,0.33,5.77,0.2,0.3267,5094.45,16589.23,0
4733.91,16,0,8.8,25.71,0,1.84,1.06,1.8595,0.61,4.38,0.2,0.3469,1655.53,12773.25,0
6125.63,19,0,91.5,63.03,0,1.46,1.79,0.1131,0.46,2.41,0.2,0.3234,5503.13,16608.21,0
2107.0,20,0,61.36,60.91,0,2.67,1.12,0.3617,0.51,2.31,0.2,0.331,3301.14,5192.61,0
1080.85,13,0,20.85,103.07,0,4.57,0.99,0.4864,0.5,3.08,0.2,0.3592,2104.49,14457.68,0
5777.81,9,0,82.07,60.52,0,5.01,0.47,0.0062,0.89,4.49,0.2,0.114,5742.34,11378.62,0
2769.71,19,0,61.51,94.45,0,1.88,1.11,0.5272,0.56,5.8,0.2,0.1197,5858.54,10314.87,0
1495.83,9,0,85.61,83.1,0,2.14,0.25,0.4574,0.96,2.78,0.2,0.3075,2756.73,6808.55,0
125056.73,0,1,4710.3,557.66,0,8.17,3.89,70.1488,3.73,7.41,0.914,0.6629,1757.68,333.09,1
4966.06,12,0,2.9,26.24,0,5.29,0.23,0.2737,0.34,5.33,0.2,0.1502,3898.78,8219.14,0
275.54,18,0,27.03,112.1,0,1.09,1.8,0.9319,0.07,4.01,0.2,0.3517,4048.93,14075.35,0
116515.79,1,1,6079.68,521.4,0,17.55,3.88,34.4549,5.55,12.53,0.84,0.8236,3286.31,500.35,1
7343.86,15,0,46.58,46.5,0,5.33,0.47,2.9991,0.4,5.68,0.2,0.2486,1836.37,16290.63,0
54409.18,0,0,5399.83,973.84,1,16.42,4.02,11.5152,5.06,14.85,0.7572,0.8803,4347.46,220.64,1
37811.38,1,1,1173.17,746.69,0,10.72,7.69,10.4229,4.46,6.35,0.9236,0.7328,3310.12,487.03,1
1926.44,11,0,3.52,47.5,0,2.02,1.73,0.0132,0.93,5.17,0.2,0.3481,1952.23,4227.24,0
928.23,13,0,40.56,75.81,0,3.1,0.67,0.7457,0.24,1.25,0.2,0.3386,3649.91,5449.66,0
3022.85,15,0,24.07,72.6,0,3.94,1.75,0.479,0.02,1.06,0.2,0.3386,5801.72,6634.8,0
4007.51,8,0,11.1,37.21,0,3.6,1.3,0.1226,0.27,2.81,0.2,0.3895,4567.49,14461.51,0
5138.38,18,0,104.07,43.29,0,4.58,1.45,0.9386,0.95,2.94,0.2,0.3229,2650.53,12213.89,0
138485.98,4,1,2394.31,452.08,1,11.48,6.0,35.841,4.64,12.04,0.8015,0.4079,3759.02,358.33,1
452.28,17,0,14.4,117.97,0,3.89,0.32,0.9085,0.81,3.31,0.2,0.2902,4945.37,14799.1,0
3253.33,12,0,79.43,80.84,0,5.54,1.25,0.6912,0.28,1.98,0.2,0.2812,1923.65,8786.78,0
6989.08,22,0,94.15,19.76,0,1.71,0.01,0.2803,0.85,5.73,0.2,0.3937,5458.92,3101.39,0
142024.09,2,1,4698.25,1164.48,1,10.91,3.71,55.2882,5.89,14.6,0.8173,0.7431,2523.16,351.32,1
1899.49,16,0,43.6,44.18,0,1.08,1.12,0.3287,0.05,1.73,0.2,0.2852,2829.45,2099.12,0
2579.08,13,0,116.87,50.97,0,5.59,0.27,0.3744,0.45,1.69,0.2,0.1763,4122.31,8487.87,0
111785.04,4,1,1939.69,757.23,0,9.16,6.55,18.2975,5.0,10.42,0.7377,0.4991,5792.71,8.59,1
6317.95,7,0,20.09,43.56,0,2.68,1.82,0.7011,0.2,4.29,0.2,0.1565,3713.93,13836.64,0
1656.33,7,0,108.9,41.57,0,5.63,0.98,0.2919,0.27,1.16,0.2,0.2165,2339.14,17634.94,0
6216.6,15,0,66.54,66.45,0,3.23,1.23,2.7387,0.21,5.24,0.2,0.3229,1662.77,11818.68,0
7353.82,12,0,96.16,50.79,0,4.3,0.71,3.544,0.95,1.68,0.2,0.1183,1618.35,15419.95,0
5822.65,22,0,45.12,55.62,0,5.08,0.76,0.7976,0.33,1.24,0.2,0.1784,3239.09,7518.46,0
6962.06,16,0,29.74,118.1,0,5.82,1.16,2.7635,0.16,3.34,0.2,0.1047,1849.91,11197.99,0
1134.49,11,0,62.52,75.44,0,4.82,0.21,0.7027,0.24,4.38,0.2,0.1459,3815.89,12872.35,0
169295.42,23,0,5148.64,838.94,0,9.18,6.81,63.9259,3.37,14.39,0.8979,0.6645,2607.52,468.48,1
6512.71,8,0,102.02,40.66,0,1.08,0.87,0.2166,0.22,1.07,0.2,0.3012,5353.12,5444.68,0
97276.47,0,1,4218.43,901.02,0,13.92,6.48,23.1437,5.61,11.82,0.8617,0.7672,4029.06,200.39,1
4713.39,8,0,72.23,117.39,0,2.47,1.82,0.1376,0.31,5.68,0.2,0.1832,5465.18,15564.52,0
1107.58,16,0,29.67,54.55,0,3.17,0.41,0.8138,0.64,2.23,0.2,0.3315,5947.5,16797.17,0
3422.58,20,0,72.99,71.94,0,3.31,0.33,0.3295,0.38,4.68,0.2,0.168,5104.43,13399.15,0
7592.61,22,0,90.73,22.88,0,5.31,1.23,0.3013,0.57,5.94,0.2,0.1979,5834.8,8369.1,0
1051.83,15,0,7.55,28.03,0,1.96,1.79,0.7948,0.4,4.26,0.2,0.1692,5125.9,17179.06,0
6523.15,9,0,76.91,89.82,0,1.17,0.71,0.8649,0.72,1.43,0.2,0.131,3497.81,14637.53,0
156497.15,3,0,4308.07,1142.44,1,10.49,3.23,56.8309,3.65,6.75,0.9488,0.4964,2706.12,49.67,1
5782.83,20,0,89.95,17.15,0,1.62,0.22,0.2758,1.0,3.31,0.2,0.3776,4532.84,4563.32,0
4401.69,14,0,87.96,37.44,0,2.4,1.93,0.6616,0.93,4.97,0.2,0.2253,2649.02,6746.17,0
700.85,10,0,93.41,61.42,0,2.63,0.35,0.8823,0.4,3.37,0.2,0.3178,5954.19,2023.47,0
4914.46,14,0,65.86,5.44,0,2.49,1.34,0.2758,0.47,4.68,0.2,0.367,3852.07,8354.53,0
4330.22,8,0,106.8,95.06,0,2.32,0.14,1.8046,0.68,1.19,0.2,0.385,1543.98,3903.72,0
5781.69,12,0,51.87,56.07,0,2.31,0.76,0.7469,0.93,5.06,0.2,0.2373,3309.66,14178.43,0
2242.88,13,0,82.75,61.95,0,1.95,1.82,0.0683,0.76,3.95,0.2,0.1604,2407.28,13859.7,0
118738.41,0,0,5994.38,1197.76,1,13.68,6.27,38.2247,4.21,10.9,0.7638,0.4925,3027.13,288.98,1
4528.87,10,0,24.42,28.06,0,4.64,1.3,0.2301,0.89,1.81,0.2,0.2462,5882.43,13068.56,0
3037.47,13,0,79.1,22.25,0,4.44,1.07,0.2429,0.03,1.87,0.2,0.16,4012.2,9684.25,0
2105.94,16,0,8.72,87.12,0,4.8,0.91,0.5249,0.01,3.55,0.2,0.1929,4432.49,17904.39,0
5589.19,15,0,63.69,8.51,0,2.69,0.06,0.6628,0.59,3.09,0.2,0.2611,3361.37,4612.87,0
4954.75,14,0,72.21,64.81,0,5.53,1.13,0.9093,0.94,5.98,0.2,0.3331,2595.06,16262.72,0
6339.75,10,0,32.87,68.66,0,2.25,0.63,0.2511,0.83,3.11,0.2,0.255,5067.53,4208.04,0
533.35,12,0,75.88,97.71,0,3.07,1.72,0.8932,0.09,3.16,0.2,0.3668,4993.27,15269.56,0
7948.51,19,0,59.8,3.52,0,4.4,0.56,2.5856,0.49,5.97,0.2,0.1831,2216.81,17734.72,0
7963.56,15,0,35.38,12.62,0,5.92,1.73,0.978,0.04,3.81,0.2,0.3272,4026.12,3876.2,0
2771.87,12,0,25.69,53.84,0,4.23,1.11,0.0389,0.7,3.4,0.2,0.1664,2884.07,14778.38,0
3376.38,20,0,116.91,22.59,0,5.38,1.37,0.0533,0.64,4.53,0.2,0.2223,3566.36,11017.98,0
6226.32,16,0,8.93,49.55,0,3.74,1.29,0.8206,0.96,3.08,0.2,0.3794,3419.9,5747.67,0
